person,scan,curve,hand,frames_force,frames_velocity,duration_force_s,force_publish_hz,velocity_publish_hz,tcp_publish_hz,us_publish_hz,discard_s,comparison_samples,my_median_nm,my_mad_nm,my_abs_p95_nm,my_excess_rms_nm,my_active_fraction,predicted_rms_rad_s,predicted_abs_p95_rad_s,actual_rms_rad_s,actual_abs_p95_rad_s,actual_to_predicted_rms,zero_lag_corr,sign_agreement,excitation_reliable,apparent_lag_s,apparent_lag_ms,best_corr,lag_zero_corr,lag_corr_gain,lag_grid_dt_s,interpretation,initial_condition_spread_post_discard_rad_s
zhongkai,LH_Per_S_DtP,S,LH,1518,1378,7.585286902000001,199.99243530261393,181.7175201015416,181.66748572643507,30.07351791797632,1.2,1187,0.020462752876784118,0.018542303272305195,0.048149593872052414,0.00984847414611633,0.3142375737152485,0.03204093342483825,0.07028147092354019,0.03465708395548191,0.07650921359637335,1.081650259558781,0.9595415256809867,0.5098214285714285,True,0.0444494115000027,44.4494115000027,0.9503414861429345,0.9454081922712966,0.004933293871637878,0.0049388235000003,mixed replay agreement,0.0
zhongkai,LH_Per_S_PtD,S,LH,1477,1354,7.432595131,198.58474381900245,182.14517217727257,182.17055767678139,29.999020244160587,1.2,1167,0.009120753933951665,0.02558633857367427,0.0464235018570989,0.008786552280060932,0.2519280205655527,0.01809699505110938,0.0448084849365929,0.018808890178074522,0.04418962485805228,1.0393377533095751,0.9251367350518713,0.5558608058608059,True,0.030045160499997614,30.045160499997614,0.9146125219158577,0.9122008723028967,0.002411649612961031,0.005007526749999602,mixed replay agreement,0.0
zhongkai,RH_Per_C_DtP,C,RH,1169,1080,5.943682645000001,196.51116483861327,181.6785395965002,181.70552913159446,29.999618267569247,1.2,891,0.016791768688000308,0.02403820792642502,0.04716297437807994,0.00975657072058271,0.26936026936026936,0.019291885699731958,0.04052261819510003,0.020392070943019387,0.045342315441501274,1.0570283932017446,0.9232561539648186,0.5393794749403341,True,0.004996275250000348,4.996275250000348,0.9269584048399653,0.925987110026975,0.0009712948129902976,0.004996275250000348,mixed replay agreement,0.0
zhongkai,RH_Per_C_PtD,C,RH,1208,1164,6.039440991,199.8529337067249,192.7203042611557,192.73306945702384,29.99862075341362,1.2,961,0.018421593693415908,0.034239962795902815,0.06718696044629632,0.01754249531730583,0.3881373569198751,0.040804754973439716,0.07565826732557059,0.041916858055882085,0.08274919323408139,1.0272542521862036,0.9502756217645674,0.7149075081610446,True,0.030047427000001292,30.047427000001292,0.9394771884681995,0.9379496502834084,0.0015275381847911218,0.005007904500000215,mixed replay agreement,0.0
zhongkai,RH_Per_L_DtP,L,RH,1162,1077,5.804466782,200.01837267814687,185.5219077990626,185.54675915104582,29.99345823258217,1.2,876,0.0012434210200540845,0.009585917587794165,0.01979671512965228,0.0017919910195256725,0.01141552511415525,0.00034717877985387913,6.64719283859963e-05,0.00460605901545889,0.009652603293165246,13.267109865981705,-0.03359693502037163,0.031496062992125984,False,nan,nan,nan,nan,nan,nan,weak torque excitation; apparent lag omitted,0.0
zhongkai,RH_Per_L_PtD,L,RH,1182,1060,5.905356795,199.98791622547506,179.5415413455476,179.498045045727,30.01250264245591,1.2,866,0.011914973449024726,0.011245129746247891,0.03176763858679244,0.0032366812517893775,0.06235565819861432,0.000993448311680743,0.0017132245932034587,0.003848013556201186,0.008118311991663893,3.8733908054974817,-0.015824176304838296,0.16512549537648613,False,nan,nan,nan,nan,nan,nan,weak torque excitation; apparent lag omitted,0.0
zhongkai,RH_Per_S_DtP,S,RH,1308,1195,6.534975678,200.00074436390273,182.8553489267166,182.86219549721787,29.99920956698054,1.2,1000,0.004542136382663477,0.02956120492829382,0.05544752448632786,0.01224844836504366,0.328,0.034278125254852465,0.08523604752167317,0.03526772660094076,0.08411016276309592,1.0288697628219388,0.9693416807499903,0.6122233930453108,True,0.03504644499999987,35.04644499999987,0.9780041739443884,0.9710609932280687,0.006943180716319719,0.0050066349999999815,mixed replay agreement,0.0
zhongkai,RH_Per_S_PtD,S,RH,1272,1153,6.3539492420000006,200.03307417040898,181.50899349446456,181.46194690675182,30.08187189758758,1.2,957,0.0036013156740923105,0.022856010635810522,0.046233283847039265,0.009120866996810237,0.19122257053291536,0.01758540894105854,0.046945890952615726,0.01843052622207498,0.04410178502265495,1.0480578691032458,0.8934471338804953,0.3661504424778761,True,0.02502409999999955,25.02409999999955,0.9146678716784569,0.9056842017170681,0.008983669961388774,0.00500481999999991,mixed replay agreement,0.0
zhongyao,LH_Per_C_DtP,C,LH,1268,1163,6.334273704000001,200.02293225818582,183.57824097544756,183.60431745561965,29.99812868340147,1.2,971,-0.03607970401806493,0.025517035313111665,0.06772960290506934,0.021104204059235382,0.5705458290422245,0.08549796917088734,0.1432421470285153,0.08712325063534875,0.15664598954895284,1.0190095914583994,0.9493435262918456,0.7326839826839827,True,0.0,0.0,0.8165766202674637,0.8165766202674637,0.0,0.005005762749999754,mixed replay agreement,2.4599774212964185e-05
zhongyao,LH_Per_L_DtP,L,LH,1201,1111,6.0031592190000005,199.89474811895704,185.0500229226673,185.06922096680105,29.99242213305496,1.2,921,-0.027737988024819398,0.01589263210187689,0.052156355631721885,0.012327499222694575,0.4538545059717698,0.032607387344597144,0.04843525086397241,0.03333471236362418,0.05670555105072534,1.0223055288465959,0.8876109786364522,0.7990970654627539,True,0.0,0.0,0.8436147153282477,0.8436147153282477,0.0,0.005003819500000173,mixed replay agreement,0.0
zhongyao,RH_Per_C_DtP,C,RH,1496,1402,7.481139752000001,199.8358605184896,187.53646773613858,187.53910778129017,30.075945340215934,1.2,1197,0.013294001157080302,0.030162652599173844,0.05953989809169337,0.014147832201141483,0.3358395989974937,0.04231127735446436,0.10382193395671165,0.04417898232534018,0.10276646865577532,1.0441420133745678,0.9717663236516678,0.5341113105924596,True,0.0300648315000005,30.0648315000005,0.9767292750823822,0.9733406454678846,0.003388629614497596,0.005010805250000083,mixed replay agreement,0.0
zhongyao,RH_Per_C_PtD,C,RH,1499,1438,7.489096763,200.02412138682632,192.06589328982804,192.01247433528454,30.006298938420038,1.2,1230,0.017286751173130464,0.034825197372355926,0.06006306132303371,0.014921637267383818,0.4121951219512195,0.049988925243500994,0.1078576253739736,0.05109331359348767,0.10883371399896283,1.022092660416424,0.9764872658374123,0.6960203217612193,True,0.030066551999998303,30.066551999998303,0.9631731411000555,0.9612952625674367,0.001877878532618782,0.005011091999999717,mixed replay agreement,0.0
zhongyao,RH_Per_L_DtP,L,RH,1474,1419,7.365078094,199.99787934359952,192.66960400916707,192.66598152652256,30.005628417589588,1.2,1212,-0.008386491184353459,0.01676927577713552,0.03840775852933691,0.006264370284076791,0.10643564356435643,0.0021747197552803134,0.0051174270044728395,0.0049191207774837145,0.010372284667271149,2.261956174141462,0.023221463472387426,0.16787003610108303,False,nan,nan,nan,nan,nan,nan,weak torque excitation; apparent lag omitted,0.0
zhongyao,RH_Per_L_PtD,L,RH,1477,1387,7.379526403000001,200.0128354307346,187.94717935237801,187.9524408824044,29.994655525134043,1.2,1191,0.014094995630541344,0.009288703712875589,0.029155602957078926,0.0017902942928187564,0.041981528127623846,0.0004251050308192758,0.0008528462205869777,0.003616458103254282,0.007571923533861726,8.50721078573107,0.046974711232601406,0.16290480863591755,False,nan,nan,nan,nan,nan,nan,weak torque excitation; apparent lag omitted,0.0
zhongyao,RH_Per_S_DtP,S,RH,1564,1377,7.814396340000001,200.01544994581116,176.30381455313213,176.31054859932948,30.0009968985104,1.2,1188,-0.00010857138047648177,0.030652418699050773,0.05521616246718712,0.012413387645752809,0.3265993265993266,0.044570345592388406,0.10870852477098279,0.04669311058779006,0.1074295924753239,1.0476272949466243,0.9677414055374517,0.5306306306306307,True,0.03498529300000097,34.98529300000097,0.9832927093031206,0.9785550684370051,0.0047376408661155,0.004997899000000139,mixed replay agreement,0.0
zhongyao,RH_Per_S_PtD,S,RH,1556,1429,7.7751609120000005,199.99586087022965,183.7786159385645,183.79040847817245,29.995444457964922,1.2,1230,-0.006339986141996171,0.028119850225980698,0.05770653640648565,0.01327247552420676,0.3065040650406504,0.0429905494269249,0.11847483960920588,0.04511615955965177,0.12032039828640144,1.049443660550093,0.9779990497198668,0.5646551724137931,True,0.030085782000004002,30.085782000004002,0.983902148581859,0.9796495696886052,0.004252578893253811,0.005014297000000667,mixed replay agreement,0.0
